fingerprint,seed,omitted_target_family,source_slice,evaluated_source_family,method,eligible,successes,asr,asr_query_auc,normalized_action_entropy,query_budget
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01360434,0.99682432,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,random_action,369,12,0.03252033,0.01333333,0.99932955,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01292683,0.99971988,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,bandit_action,361,8,0.02216066,0.01590028,0.99537419,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,18,0.04986150,0.02121884,0.95366588,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,19,0.05263158,0.02318560,0.96254507,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,15,0.04155125,0.01709141,0.99762688,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,random_action,361,11,0.03047091,0.01554017,0.99951270,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,modern_cnn,score_greedy,361,16,0.04432133,0.01518006,0.99973880,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01650273,0.99124199,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02748634,0.95099142,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,8,0.04371585,0.01726776,0.96155362,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.02158470,0.99599653,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,random_action,183,8,0.04371585,0.02284153,0.99892089,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02136612,0.99930634,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,5,0.02747253,0.01994505,0.98937896,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,9,0.04945055,0.02104396,0.95227802,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,9,0.04945055,0.01994505,0.96335879,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,7,0.03846154,0.01038462,0.99692774,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,random_action,182,5,0.02747253,0.01291209,0.99857868,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,7,0.03846154,0.01148352,0.99951704,50
